user,item,timestamp,state_label,req_count,cpu_src,mem_src,cpu_tgt,mem_tgt,pod_src_count,pod_tgt_count
recommendationservice,productcatalogservice,1766194854,0,14.3098,0.029,200876032.0,0.0827,218157056.0,1,2
frontend,cartservice,1766194871,0,20.2816,0.1604,302198784.0,0.0393,119066624.0,4,1
frontend,productcatalogservice,1766194871,0,88.4825,0.1601,302198784.0,0.0708,218259456.0,4,2
frontend,checkoutservice,1766194871,0,2.3455,0.1598,302198784.0,0.0191,61448192.0,4,1
frontend,recommendationservice,1766194871,0,13.0612,0.1595,302198784.0,0.0266,200888320.0,4,1
frontend,adservice,1766194871,0,8.2012,0.1592,302198784.0,0.0098,150638592.0,4,1
frontend,currencyservice,1766194871,0,79.0436,0.1548,302198784.0,0.0735,449466368.0,4,2
checkoutservice,cartservice,1766194871,0,4.7088,0.0189,61448192.0,0.0393,119066624.0,1,1
checkoutservice,productcatalogservice,1766194871,0,3.3021,0.0188,61448192.0,0.0702,218259456.0,1,2
checkoutservice,currencyservice,1766194871,0,5.4778,0.0188,61448192.0,0.0732,449466368.0,1,2
checkoutservice,paymentservice,1766194871,0,2.3544,0.0187,61448192.0,0.0067,94773248.0,1,1
checkoutservice,shippingservice,1766194871,0,4.6656,0.0187,61448192.0,0.0122,65933312.0,1,1
checkoutservice,emailservice,1766194871,0,2.428,0.0186,61448192.0,0.0089,98996224.0,1,1
recommendationservice,productcatalogservice,1766194871,0,13.436,0.0258,200888320.0,0.0697,218259456.0,1,2
frontend,cartservice,1766194888,0,21.0727,0.1306,297369600.0,0.0389,119447552.0,4,1
frontend,productcatalogservice,1766194888,0,91.0412,0.1301,297369600.0,0.0577,166158336.0,4,2
frontend,checkoutservice,1766194888,0,2.4399,0.1297,297369600.0,0.0169,61657088.0,4,1
frontend,recommendationservice,1766194888,0,13.7002,0.1293,297369600.0,0.0267,200871936.0,4,1
frontend,adservice,1766194888,0,8.7695,0.1289,297369600.0,0.006,150978560.0,4,1
frontend,currencyservice,1766194888,0,88.1305,0.1284,297369600.0,0.0764,368128000.0,4,2
checkoutservice,cartservice,1766194888,0,4.7736,0.0167,61657088.0,0.0389,119447552.0,1,1
checkoutservice,productcatalogservice,1766194888,0,3.348,0.0162,61657088.0,0.0578,166158336.0,1,2
checkoutservice,currencyservice,1766194888,0,5.7888,0.0162,61657088.0,0.0687,368128000.0,1,2
checkoutservice,paymentservice,1766194888,0,2.376,0.0161,61657088.0,0.006,95244288.0,1,1
checkoutservice,shippingservice,1766194888,0,4.6656,0.0161,61657088.0,0.0139,63422464.0,1,1
checkoutservice,emailservice,1766194888,0,2.5056,0.016,61657088.0,0.0086,98992128.0,1,1
recommendationservice,productcatalogservice,1766194888,0,13.6511,0.0253,200871936.0,0.0578,166158336.0,1,2
frontend,cartservice,1766194905,0,21.3457,0.1414,298536960.0,0.0404,119648256.0,4,1
frontend,productcatalogservice,1766194905,0,92.4904,0.141,298536960.0,0.063,166096896.0,4,2
frontend,checkoutservice,1766194905,0,2.4246,0.1405,298536960.0,0.0133,61452288.0,4,1
frontend,recommendationservice,1766194905,0,13.504,0.14,298536960.0,0.0238,200876032.0,4,1
frontend,adservice,1766194905,0,8.7087,0.1396,298536960.0,0.0078,150790144.0,4,1
frontend,currencyservice,1766194905,0,91.5496,0.1392,298536960.0,0.0818,372047872.0,4,2
checkoutservice,cartservice,1766194905,0,4.8617,0.0131,61452288.0,0.0404,119648256.0,1,1
checkoutservice,productcatalogservice,1766194905,0,3.5959,0.013,61452288.0,0.0555,166096896.0,1,2
checkoutservice,currencyservice,1766194905,0,6.1563,0.013,61452288.0,0.0814,372047872.0,1,2
checkoutservice,paymentservice,1766194905,0,2.4092,0.0129,61452288.0,0.0058,96202752.0,1,1
checkoutservice,shippingservice,1766194905,0,4.7752,0.0129,61452288.0,0.0144,63750144.0,1,1
checkoutservice,emailservice,1766194905,0,2.4814,0.0129,61452288.0,0.0048,98992128.0,1,1
recommendationservice,productcatalogservice,1766194905,0,13.4603,0.0231,200876032.0,0.0545,166096896.0,1,2
frontend,cartservice,1766194922,0,20.8832,0.1668,297410560.0,0.0325,119996416.0,4,1
frontend,productcatalogservice,1766194922,0,91.3797,0.1729,297410560.0,0.0726,166723584.0,4,2
frontend,checkoutservice,1766194922,0,2.3131,0.1726,297410560.0,0.0185,61739008.0,4,1
frontend,recommendationservice,1766194922,0,13.3817,0.1722,297410560.0,0.0281,200892416.0,4,1
frontend,adservice,1766194922,0,8.7985,0.172,297410560.0,0.0075,150798336.0,4,1
frontend,currencyservice,1766194922,0,91.1766,0.1717,297410560.0,0.0863,372826112.0,4,2
checkoutservice,cartservice,1766194922,0,4.5398,0.0178,61739008.0,0.0389,119996416.0,1,1
checkoutservice,productcatalogservice,1766194922,0,3.5219,0.0177,61739008.0,0.0711,166723584.0,1,2
checkoutservice,currencyservice,1766194922,0,5.963,0.0177,61739008.0,0.0761,372826112.0,1,2
checkoutservice,paymentservice,1766194922,0,2.2915,0.0176,61739008.0,0.0066,96522240.0,1,1
checkoutservice,shippingservice,1766194922,0,4.583,0.0176,61739008.0,0.0111,63746048.0,1,1
checkoutservice,emailservice,1766194922,0,2.3191,0.0175,61739008.0,0.0064,99004416.0,1,1
recommendationservice,productcatalogservice,1766194922,0,13.4913,0.0267,200892416.0,0.0706,166723584.0,1,2
frontend,cartservice,1766194939,0,19.757,0.1484,297820160.0,0.0305,118239232.0,4,1
frontend,productcatalogservice,1766194939,0,82.7849,0.1481,297820160.0,0.046,166146048.0,4,2
frontend,checkoutservice,1766194939,0,1.9993,0.1478,297820160.0,0.0149,61698048.0,4,1
frontend,recommendationservice,1766194939,0,12.3097,0.1475,297820160.0,0.0237,200876032.0,4,1
frontend,adservice,1766194939,0,8.6173,0.1473,297820160.0,0.0069,150827008.0,4,1
frontend,currencyservice,1766194939,0,91.2003,0.147,297820160.0,0.067,372862976.0,4,2
checkoutservice,cartservice,1766194939,0,3.9137,0.0147,61698048.0,0.0299,118239232.0,1,1
checkoutservice,productcatalogservice,1766194939,0,3.0165,0.0146,61698048.0,0.0414,166146048.0,1,2
checkoutservice,currencyservice,1766194939,0,4.892,0.0146,61698048.0,0.0664,372862976.0,1,2
checkoutservice,paymentservice,1766194939,0,1.9569,0.0145,61698048.0,0.0052,96464896.0,1,1
checkoutservice,shippingservice,1766194939,0,3.9559,0.0145,61698048.0,0.0078,63864832.0,1,1
checkoutservice,emailservice,1766194939,0,1.8205,0.0144,61698048.0,0.0059,99053568.0,1,1
recommendationservice,productcatalogservice,1766194939,0,12.2062,0.0229,200876032.0,0.0409,166146048.0,1,2
frontend,cartservice,1766194956,0,19.9058,0.1413,299225088.0,0.03,118263808.0,4,1
frontend,productcatalogservice,1766194956,0,81.1363,0.1411,299225088.0,0.0435,166158336.0,4,2
frontend,checkoutservice,1766194956,0,1.7291,0.1409,299225088.0,0.0156,62324736.0,4,1
frontend,recommendationservice,1766194956,0,11.6712,0.1406,299225088.0,0.0231,201273344.0,4,1
frontend,adservice,1766194956,0,9.3586,0.1404,299225088.0,0.0076,150888448.0,4,1
frontend,currencyservice,1766194956,0,92.5044,0.1401,299225088.0,0.0626,373338112.0,4,2
checkoutservice,cartservice,1766194956,0,3.4149,0.0124,62324736.0,0.0288,118263808.0,1,1
checkoutservice,productcatalogservice,1766194956,0,2.8314,0.0124,62324736.0,0.0413,166158336.0,1,2
checkoutservice,currencyservice,1766194956,0,4.5136,0.0123,62324736.0,0.0602,373338112.0,1,2
checkoutservice,paymentservice,1766194956,0,1.7075,0.0123,62324736.0,0.0044,97005568.0,1,1
checkoutservice,shippingservice,1766194956,0,3.3717,0.0123,62324736.0,0.0077,63676416.0,1,1
checkoutservice,emailservice,1766194956,0,1.7075,0.0123,62324736.0,0.0038,99057664.0,1,1
recommendationservice,productcatalogservice,1766194956,0,11.5607,0.022,201273344.0,0.0405,166498304.0,1,2
frontend,cartservice,1766194973,0,19.7292,0.1542,298942464.0,0.029,118272000.0,4,1
frontend,productcatalogservice,1766194973,0,82.5015,0.1537,298942464.0,0.0592,166498304.0,4,2
frontend,checkoutservice,1766194973,0,1.8183,0.1534,298942464.0,0.0172,62214144.0,4,1
frontend,recommendationservice,1766194973,0,11.6726,0.1531,298446848.0,0.0303,201494528.0,4,1
frontend,adservice,1766194973,0,9.1176,0.1808,298446848.0,0.0103,150519808.0,4,1
frontend,currencyservice,1766194973,0,88.4577,0.1808,298446848.0,0.0874,374288384.0,4,2
checkoutservice,cartservice,1766194973,0,3.7923,0.018,62382080.0,0.0365,118288384.0,1,1
checkoutservice,productcatalogservice,1766194973,0,3.0767,0.018,62382080.0,0.0692,166555648.0,1,2
checkoutservice,currencyservice,1766194973,0,4.7778,0.018,62382080.0,0.0874,374288384.0,1,2
checkoutservice,paymentservice,1766194973,0,1.8751,0.018,62382080.0,0.0052,96800768.0,1,1
checkoutservice,shippingservice,1766194973,0,3.7502,0.018,62382080.0,0.0117,63868928.0,1,1
checkoutservice,emailservice,1766194973,0,1.8801,0.018,62382080.0,0.0076,99061760.0,1,1
recommendationservice,productcatalogservice,1766194973,0,11.9368,0.0248,201494528.0,0.064,166555648.0,1,2
frontend,cartservice,1766194990,0,21.0839,0.1858,297320448.0,0.0385,118292480.0,4,1
frontend,productcatalogservice,1766194990,0,90.6054,0.1858,297320448.0,0.0565,166526976.0,4,2
frontend,checkoutservice,1766194990,0,2.2512,0.1837,297320448.0,0.0204,62468096.0,4,1
frontend,recommendationservice,1766194990,0,13.3555,0.1837,297320448.0,0.0336,201498624.0,4,1
frontend,adservice,1766194990,0,8.2258,0.1837,297320448.0,0.0105,150409216.0,4,1
frontend,currencyservice,1766194990,0,85.7644,0.1837,297320448.0,0.0873,373428224.0,4,2
checkoutservice,cartservice,1766194990,0,4.6324,0.0204,62468096.0,0.0385,118292480.0,1,1
checkoutservice,productcatalogservice,1766194990,0,3.7332,0.0204,62468096.0,0.0565,166526976.0,1,2
checkoutservice,currencyservice,1766194990,0,5.9745,0.0204,62468096.0,0.0873,373428224.0,1,2
checkoutservice,paymentservice,1766194990,0,2.3378,0.0204,62468096.0,0.0057,97124352.0,1,1
checkoutservice,shippingservice,1766194990,0,4.6323,0.0204,62468096.0,0.0136,63934464.0,1,1
checkoutservice,emailservice,1766194990,0,2.3811,0.0204,62468096.0,0.0083,99065856.0,1,1
recommendationservice,productcatalogservice,1766194990,0,13.1706,0.0336,201498624.0,0.0565,166526976.0,1,2
frontend,cartservice,1766195007,0,17.0847,0.1505,296767488.0,0.0336,118304768.0,4,1
frontend,productcatalogservice,1766195007,0,73.4261,0.1505,296767488.0,0.0624,166526976.0,4,2
frontend,checkoutservice,1766195007,0,2.131,0.1505,296767488.0,0.0178,62484480.0,4,1
frontend,recommendationservice,1766195007,0,11.9967,0.1505,296767488.0,0.0193,201498624.0,4,1
frontend,adservice,1766195007,0,5.8371,0.1505,296767488.0,0.0082,150409216.0,4,1
frontend,currencyservice,1766195007,0,64.5168,0.1505,296767488.0,0.0702,374292480.0,4,2
checkoutservice,cartservice,1766195007,0,4.2073,0.0178,62484480.0,0.0336,118304768.0,1,1
checkoutservice,productcatalogservice,1766195007,0,3.1604,0.0178,62484480.0,0.0624,166526976.0,1,2
checkoutservice,currencyservice,1766195007,0,5.3016,0.0178,62484480.0,0.0702,374292480.0,1,2
checkoutservice,paymentservice,1766195007,0,2.1686,0.0178,62484480.0,0.0062,96997376.0,1,1
checkoutservice,shippingservice,1766195007,0,4.3372,0.0178,62484480.0,0.0136,63934464.0,1,1
checkoutservice,emailservice,1766195007,0,2.1055,0.0178,62484480.0,0.0077,99074048.0,1,1
recommendationservice,productcatalogservice,1766195007,0,10.3124,0.0198,201498624.0,0.0624,166526976.0,1,2
frontend,cartservice,1766195024,0,12.2942,0.0933,296894464.0,0.0268,118263808.0,4,1
frontend,productcatalogservice,1766195024,0,49.5108,0.0934,296894464.0,0.0377,166764544.0,4,2
frontend,checkoutservice,1766195024,0,1.6992,0.0935,296894464.0,0.0157,62504960.0,4,1
frontend,recommendationservice,1766195024,0,7.0944,0.1007,296894464.0,0.0235,201498624.0,4,1
frontend,adservice,1766195024,0,4.0337,0.1007,296894464.0,0.0074,150421504.0,4,1
frontend,currencyservice,1766195024,0,44.9874,0.1007,296894464.0,0.0596,374288384.0,4,2
checkoutservice,cartservice,1766195024,0,2.875,0.0157,62504960.0,0.0268,118263808.0,1,1
checkoutservice,productcatalogservice,1766195024,0,1.7791,0.0157,62504960.0,0.0383,166764544.0,1,2
checkoutservice,currencyservice,1766195024,0,3.2814,0.0157,62504960.0,0.0596,374288384.0,1,2
checkoutservice,paymentservice,1766195024,0,1.1168,0.0157,62504960.0,0.005,97349632.0,1,1
checkoutservice,shippingservice,1766195024,0,2.8751,0.0157,62504960.0,0.0075,59531264.0,1,1
checkoutservice,emailservice,1766195024,0,1.3728,0.0157,62504960.0,0.0075,97574912.0,1,1
recommendationservice,productcatalogservice,1766195024,0,6.927,0.0235,201498624.0,0.0385,166764544.0,1,2
frontend,cartservice,1766195041,0,7.2024,0.0682,297177088.0,0.0177,118337536.0,4,1
frontend,productcatalogservice,1766195041,0,31.708,0.0682,297177088.0,0.0307,169021440.0,4,2
frontend,checkoutservice,1766195041,0,0.8646,0.0586,297177088.0,0.0082,62509056.0,4,1
frontend,recommendationservice,1766195041,0,4.7965,0.0585,297177088.0,0.015,201502720.0,4,1
frontend,adservice,1766195041,0,2.9072,0.0585,297177088.0,0.0054,150536192.0,4,1
frontend,currencyservice,1766195041,0,29.9733,0.0584,297177088.0,0.0334,373985280.0,4,2
checkoutservice,cartservice,1766195041,0,1.8054,0.0081,62509056.0,0.0177,118337536.0,1,1
checkoutservice,productcatalogservice,1766195041,0,1.2679,0.0081,62509056.0,0.0309,169021440.0,1,2
checkoutservice,currencyservice,1766195041,0,2.1756,0.0081,62509056.0,0.0332,373985280.0,1,2
checkoutservice,paymentservice,1766195041,0,0.9027,0.008,62509056.0,0.0034,97693696.0,1,1
checkoutservice,shippingservice,1766195041,0,1.8695,0.008,62509056.0,0.0075,59531264.0,1,1
checkoutservice,emailservice,1766195041,0,0.8958,0.008,62509056.0,0.0068,97579008.0,1,1
recommendationservice,productcatalogservice,1766195041,0,4.833,0.0128,201502720.0,0.0312,169021440.0,1,2
frontend,cartservice,1766195058,0,7.2106,0.0738,295112704.0,0.0185,113692672.0,4,1
frontend,productcatalogservice,1766195058,0,31.911,0.0663,295112704.0,0.0353,169472000.0,4,2
frontend,checkoutservice,1766195058,0,0.7356,0.0662,295112704.0,0.0077,62521344.0,4,1
frontend,recommendationservice,1766195058,0,4.6514,0.0661,295112704.0,0.0172,201502720.0,4,1
frontend,adservice,1766195058,0,2.9856,0.0653,295112704.0,0.0068,150540288.0,4,1
frontend,currencyservice,1766195058,0,28.8389,0.0651,295112704.0,0.0328,285171712.0,4,2
checkoutservice,cartservice,1766195058,0,1.461,0.0076,62521344.0,0.0185,113692672.0,1,1
checkoutservice,productcatalogservice,1766195058,0,1.0168,0.0076,62521344.0,0.0353,169472000.0,1,2
checkoutservice,currencyservice,1766195058,0,1.7308,0.0076,62521344.0,0.0302,285171712.0,1,2
checkoutservice,paymentservice,1766195058,0,0.6413,0.0076,62521344.0,0.0039,93519872.0,1,1
checkoutservice,shippingservice,1766195058,0,1.461,0.0075,62521344.0,0.0043,59527168.0,1,1
checkoutservice,emailservice,1766195058,0,0.7356,0.0075,62521344.0,0.0051,97579008.0,1,1
recommendationservice,productcatalogservice,1766195058,0,4.5432,0.0146,201502720.0,0.0353,169472000.0,1,2
frontend,cartservice,1766195075,0,6.7479,0.0757,287633408.0,0.0103,113692672.0,4,1
frontend,productcatalogservice,1766195075,0,28.3467,0.0757,287633408.0,0.0277,120786944.0,4,2
frontend,checkoutservice,1766195075,0,0.5941,0.0762,287633408.0,0.0084,62562304.0,4,1
frontend,recommendationservice,1766195075,0,4.1921,0.0762,287633408.0,0.0161,110616576.0,4,1
frontend,adservice,1766195075,0,3.0628,0.0762,287633408.0,0.007,150540288.0,4,1
frontend,currencyservice,1766195075,0,28.6898,0.0762,287633408.0,0.0301,286433280.0,4,2
checkoutservice,cartservice,1766195075,0,1.2117,0.0083,62562304.0,0.0103,113692672.0,1,1
checkoutservice,productcatalogservice,1766195075,0,0.9831,0.0083,62562304.0,0.0258,120786944.0,1,2
checkoutservice,currencyservice,1766195075,0,1.5606,0.0082,62562304.0,0.0298,286433280.0,1,2
checkoutservice,paymentservice,1766195075,0,0.6059,0.0082,62562304.0,0.0057,93851648.0,1,1
checkoutservice,shippingservice,1766195075,0,1.1684,0.0082,62562304.0,0.0061,59535360.0,1,1
checkoutservice,emailservice,1766195075,0,0.5775,0.0082,62562304.0,0.0062,97595392.0,1,1
recommendationservice,productcatalogservice,1766195075,0,4.2583,0.0161,110616576.0,0.0254,120786944.0,1,2
frontend,cartservice,1766195092,0,6.6024,0.0637,287924224.0,0.0137,113680384.0,4,1
frontend,productcatalogservice,1766195092,0,26.9382,0.0637,287924224.0,0.0205,120152064.0,4,2
frontend,checkoutservice,1766195092,0,0.4977,0.0636,287924224.0,0.0095,58945536.0,4,1
frontend,recommendationservice,1766195092,0,3.9243,0.0523,287924224.0,0.0093,110616576.0,4,1
frontend,adservice,1766195092,0,3.1749,0.0523,287924224.0,0.006,146472960.0,4,1
frontend,currencyservice,1766195092,0,29.2116,0.05,287924224.0,0.038,286031872.0,4,2
checkoutservice,cartservice,1766195092,0,1.1252,0.0095,58945536.0,0.0134,113680384.0,1,1
checkoutservice,productcatalogservice,1766195092,0,0.8439,0.0095,58945536.0,0.02,120152064.0,1,2
checkoutservice,currencyservice,1766195092,0,1.3902,0.0095,58945536.0,0.038,286031872.0,1,2
checkoutservice,paymentservice,1766195092,0,0.5626,0.0095,58945536.0,0.0059,94208000.0,1,1
checkoutservice,shippingservice,1766195092,0,1.1252,0.0095,58945536.0,0.0076,59674624.0,1,1
checkoutservice,emailservice,1766195092,0,0.4977,0.0095,58945536.0,0.0055,97595392.0,1,1
recommendationservice,productcatalogservice,1766195092,0,3.9271,0.009,110616576.0,0.0197,120152064.0,1,2
frontend,cartservice,1766195109,0,6.6872,0.0626,288071680.0,0.0186,113680384.0,4,1
frontend,productcatalogservice,1766195109,0,28.998,0.0625,288071680.0,0.0254,120573952.0,4,2
frontend,checkoutservice,1766195109,0,0.7709,0.0639,288071680.0,0.0097,59068416.0,4,1
frontend,recommendationservice,1766195109,0,4.2772,0.0638,288071680.0,0.0168,110628864.0,4,1
frontend,adservice,1766195109,0,2.8318,0.0637,288071680.0,0.0057,146354176.0,4,1
frontend,currencyservice,1766195109,0,28.6958,0.0636,288071680.0,0.0299,285675520.0,4,2
checkoutservice,cartservice,1766195109,0,1.535,0.0097,59068416.0,0.0186,113680384.0,1,1
checkoutservice,productcatalogservice,1766195109,0,1.2344,0.0097,59068416.0,0.0249,120573952.0,1,2
checkoutservice,currencyservice,1766195109,0,1.9638,0.0097,59068416.0,0.0296,285675520.0,1,2
checkoutservice,paymentservice,1766195109,0,0.7675,0.0097,59068416.0,0.0054,93835264.0,1,1
checkoutservice,shippingservice,1766195109,0,1.535,0.0097,59068416.0,0.0081,59858944.0,1,1
checkoutservice,emailservice,1766195109,0,0.826,0.0097,59068416.0,0.0056,94912512.0,1,1
recommendationservice,productcatalogservice,1766195109,0,4.3391,0.0168,110628864.0,0.0245,120573952.0,1,2
frontend,cartservice,1766195126,0,6.2883,0.0619,292405248.0,0.0146,113684480.0,4,1
frontend,productcatalogservice,1766195126,0,26.2908,0.0595,292405248.0,0.0245,120541184.0,4,2
frontend,checkoutservice,1766195126,0,0.6582,0.0593,292405248.0,0.0086,59068416.0,4,1
frontend,recommendationservice,1766195126,0,3.9061,0.0591,235634688.0,0.0094,110632960.0,4,1
frontend,adservice,1766195126,0,3.0724,0.0589,235634688.0,0.0073,146403328.0,4,1
frontend,currencyservice,1766195126,0,30.4517,0.0587,235634688.0,0.0309,202665984.0,4,2
checkoutservice,cartservice,1766195126,0,1.2957,0.0085,59068416.0,0.0143,113684480.0,1,1
checkoutservice,productcatalogservice,1766195126,0,0.9372,0.0085,59068416.0,0.0241,120541184.0,1,2
checkoutservice,currencyservice,1766195126,0,1.5241,0.0085,59068416.0,0.0308,202665984.0,1,2
checkoutservice,paymentservice,1766195126,0,0.6479,0.0085,59068416.0,0.0042,94142464.0,1,1
checkoutservice,shippingservice,1766195126,0,1.2957,0.0084,59068416.0,0.0087,59895808.0,1,1
checkoutservice,emailservice,1766195126,0,0.7072,0.0084,59068416.0,0.0077,94912512.0,1,1
recommendationservice,productcatalogservice,1766195126,0,3.9194,0.0097,110632960.0,0.0237,120541184.0,1,2
frontend,cartservice,1766195143,0,6.117,0.0505,234926080.0,0.0116,113680384.0,4,1
frontend,productcatalogservice,1766195143,0,23.8317,0.0504,234926080.0,0.0214,120655872.0,4,2
frontend,checkoutservice,1766195143,0,0.5892,0.0503,234926080.0,0.0062,59072512.0,4,1
frontend,recommendationservice,1766195143,0,3.6253,0.0502,234926080.0,0.0129,108015616.0,4,1
frontend,adservice,1766195143,0,2.9983,0.0501,234926080.0,0.006,146423808.0,4,1
frontend,currencyservice,1766195143,0,30.9586,0.05,234926080.0,0.0324,202919936.0,4,2
checkoutservice,cartservice,1766195143,0,1.091,0.0061,59072512.0,0.0114,113680384.0,1,1
checkoutservice,productcatalogservice,1766195143,0,0.8446,0.0061,59072512.0,0.0201,120655872.0,1,2
checkoutservice,currencyservice,1766195143,0,1.2608,0.0061,59072512.0,0.0323,202919936.0,1,2
checkoutservice,paymentservice,1766195143,0,0.5455,0.0061,59072512.0,0.0039,94388224.0,1,1
checkoutservice,shippingservice,1766195143,0,1.133,0.0061,59072512.0,0.007,59576320.0,1,1
checkoutservice,emailservice,1766195143,0,0.5958,0.006,59072512.0,0.0044,94912512.0,1,1
recommendationservice,productcatalogservice,1766195143,0,3.4483,0.0129,108015616.0,0.0198,120655872.0,1,2
frontend,cartservice,1766195160,0,6.6803,0.051,235155456.0,0.0113,113823744.0,2,1
frontend,productcatalogservice,1766195160,0,26.2096,0.0508,235155456.0,0.0196,120889344.0,2,1
frontend,checkoutservice,1766195160,0,0.6688,0.0507,235155456.0,0.0028,59072512.0,2,1
frontend,recommendationservice,1766195160,0,3.8997,0.0505,235155456.0,0.0125,108019712.0,2,1
frontend,adservice,1766195160,0,2.8127,0.0504,235155456.0,0.0046,146571264.0,2,1
frontend,currencyservice,1766195160,0,29.0715,0.0503,235155456.0,0.0171,202440704.0,2,1
checkoutservice,cartservice,1766195160,0,1.3806,0.0028,59072512.0,0.011,116248576.0,1,1
checkoutservice,productcatalogservice,1766195160,0,1.2712,0.0096,60133376.0,0.0268,122028032.0,1,1
checkoutservice,currencyservice,1766195160,0,1.9436,0.0096,60133376.0,0.0276,203489280.0,1,1
checkoutservice,paymentservice,1766195160,0,0.6903,0.0096,60133376.0,0.0056,96923648.0,1,1
checkoutservice,shippingservice,1766195160,0,1.4238,0.0096,60133376.0,0.0083,60628992.0,1,1
checkoutservice,emailservice,1766195160,0,0.7224,0.0096,60133376.0,0.0072,94912512.0,1,1
recommendationservice,productcatalogservice,1766195160,0,4.3426,0.0166,109068288.0,0.0259,122028032.0,1,1
frontend,cartservice,1766195177,0,6.8917,0.0684,241111040.0,0.0181,116281344.0,2,1
frontend,productcatalogservice,1766195177,0,32.7742,0.0685,241111040.0,0.0224,122048512.0,2,1
frontend,checkoutservice,1766195177,0,0.7157,0.0701,241111040.0,0.0131,61112320.0,2,1
frontend,recommendationservice,1766195177,0,4.2081,0.0701,241111040.0,0.0181,109068288.0,2,1
frontend,adservice,1766195177,0,2.803,0.0701,241111040.0,0.0066,148766720.0,2,1
frontend,currencyservice,1766195177,0,32.6185,0.0701,241111040.0,0.0356,204767232.0,2,1
checkoutservice,cartservice,1766195177,0,1.551,0.0131,61112320.0,0.0181,116281344.0,1,1
checkoutservice,productcatalogservice,1766195177,0,1.5336,0.0131,61112320.0,0.0224,122048512.0,1,1
checkoutservice,currencyservice,1766195177,0,2.3521,0.0131,61112320.0,0.0355,204767232.0,1,1
checkoutservice,paymentservice,1766195177,0,0.7755,0.0131,61112320.0,0.0054,97210368.0,1,1
checkoutservice,shippingservice,1766195177,0,1.5511,0.0131,61112320.0,0.0091,61681664.0,1,1
checkoutservice,emailservice,1766195177,0,0.8735,0.0131,61112320.0,0.0078,96030720.0,1,1
recommendationservice,productcatalogservice,1766195177,0,5.305,0.0181,109068288.0,0.0224,122048512.0,1,1
frontend,cartservice,1766195193,0,7.4211,0.0696,241291264.0,0.0197,116248576.0,2,1
frontend,productcatalogservice,1766195193,0,30.223,0.0696,241291264.0,0.0271,120729600.0,2,1
frontend,checkoutservice,1766195193,0,0.8629,0.0696,241291264.0,0.0104,61112320.0,2,1
frontend,recommendationservice,1766195193,0,4.3588,0.0696,241291264.0,0.0163,109416448.0,2,1
frontend,adservice,1766195193,0,3.1741,0.0696,241291264.0,0.007,148774912.0,2,1
frontend,currencyservice,1766195193,0,32.9136,0.0696,241291264.0,0.0335,204865536.0,2,1
checkoutservice,cartservice,1766195193,0,1.8121,0.0104,61112320.0,0.0197,116248576.0,1,1
checkoutservice,productcatalogservice,1766195193,0,1.3436,0.0104,61112320.0,0.0271,120729600.0,1,1
checkoutservice,currencyservice,1766195193,0,2.1573,0.0104,61112320.0,0.0335,204865536.0,1,1
checkoutservice,paymentservice,1766195193,0,0.9061,0.0104,61112320.0,0.0053,96755712.0,1,1
checkoutservice,shippingservice,1766195193,0,1.5646,0.0104,61112320.0,0.0077,62218240.0,1,1
checkoutservice,emailservice,1766195193,0,0.7607,0.0104,61112320.0,0.0074,96055296.0,1,1
recommendationservice,productcatalogservice,1766195193,0,4.1506,0.0163,109416448.0,0.0271,120729600.0,1,1
frontend,cartservice,1766195210,0,6.9003,0.0633,241152000.0,0.0188,116256768.0,2,1
frontend,productcatalogservice,1766195210,0,29.094,0.0633,241152000.0,0.0253,120889344.0,2,1
frontend,checkoutservice,1766195210,0,0.6696,0.0633,241152000.0,0.0082,61186048.0,2,1
frontend,recommendationservice,1766195210,0,3.9429,0.0633,241152000.0,0.0141,109408256.0,2,1
frontend,adservice,1766195210,0,3.1348,0.0633,241152000.0,0.0062,148652032.0,2,1
frontend,currencyservice,1766195210,0,32.0351,0.0633,241152000.0,0.0225,204791808.0,2,1
checkoutservice,cartservice,1766195210,0,1.3098,0.0082,61186048.0,0.0188,116256768.0,1,1
checkoutservice,productcatalogservice,1766195210,0,1.1793,0.0082,61186048.0,0.0253,120889344.0,1,1
checkoutservice,currencyservice,1766195210,0,1.7145,0.0082,61186048.0,0.0227,204791808.0,1,1
checkoutservice,paymentservice,1766195210,0,0.6549,0.0082,61186048.0,0.0042,97030144.0,1,1
checkoutservice,shippingservice,1766195210,0,1.3098,0.0082,61186048.0,0.0074,61718528.0,1,1
checkoutservice,emailservice,1766195210,0,0.6432,0.0082,61186048.0,0.0064,96067584.0,1,1
recommendationservice,productcatalogservice,1766195210,0,4.1885,0.0141,109408256.0,0.0253,120889344.0,1,1
frontend,cartservice,1766195227,0,6.711,0.0583,241471488.0,0.0126,116281344.0,2,1
frontend,productcatalogservice,1766195227,0,27.4274,0.0582,241471488.0,0.0161,120631296.0,2,1
frontend,checkoutservice,1766195227,0,0.6611,0.0582,241471488.0,0.0092,61190144.0,2,1
frontend,recommendationservice,1766195227,0,3.9827,0.0582,241471488.0,0.0147,109416448.0,2,1
frontend,adservice,1766195227,0,2.8898,0.0581,241471488.0,0.006,148733952.0,2,1
frontend,currencyservice,1766195227,0,30.9246,0.0581,241471488.0,0.0228,204791808.0,2,1
checkoutservice,cartservice,1766195227,0,1.4049,0.0092,61190144.0,0.0129,116281344.0,1,1
